text,label
December ! mobile 11mths+ ? entitled update latest colour camera mobile Free ! Call Mobile Update Co FREE 08002986906,1
PLEASSSSSSSEEEEEE TEL V AVENT DONE SPORTSx,0
"Hey elaine , today 's meeting still ?",0
"Last Chance ! Claim ur £150 worth discount voucher today ! Text SHOP 85023 ! SavaMob , offer mobile ! Cs SavaMob POBOX84 , M263UZ . £3.00 Sub . 16",1
"( add n't really care ca n't least get dude fuck hey , money want )",0
want New Nokia 3510i Colour Phone Delivered Tomorrow ? 200 FREE minute mobile + 100 FREE text + FREE camcorder Reply Call 08000930705,1
"Text82228 > > Get ringtones , logo game www.txt82228.com . Questions : info @ txt82228.co.uk",1
boy made fun today . Ok problem . sent one message fun,0
Get official ENGLAND poly ringtone colour flag yer mobile tonight game ! Text TONE FLAG 84199 . Optout txt ENG STOP Box39822 W111WX £1.50,1
2 half year missed friendship : - ),0
Mmmm ... Fuck ... fair ! know weakness ! * grin * * push knee 's * * expose belly pull head * n't forget ... know * wicked smile *,0
"09066362231 URGENT ! mobile 07xxxxxxxxx £2,000 bonus caller prize 02/06/03 ! 2nd attempt reach ! call 09066362231 ASAP !",1
Hi darlin im helen fone im gon na b prince 2 nite please come tb love Kate,0
wat 's da decision ?,0
've reached home finally ...,0
Ur cash-balance currently 500 pound - maximize ur cash-in send CASH 86688 150p/msg . CC : 08708800282 HG/Suite342/2Lands Row/W1J6HL,1
Dude ive seeing lotta corvette lately,0
checking . Really miss seeing Jeremiah . great month,0
Yar wanted 2 scold u yest late already ... got zhong se qing ? u ask b4 ask 'll go w u lor . N u still act real .,0
use foreign stamp country . Good lecture .,0
Si si . think ill go make oreo truffle .,0
open door ?,0
"Ok. , problem u frm ? Wats matter ?",0
Ü called dad oredi ...,0
driving training ?,0
"Sir , hope day going smoothly . really hoped wont bother . bill ca n't settle month . extra cash . know challenging time also let know .",0
Warner Village 83118 C Colin Farrell SWAT wkend @ Warner Village & get 1 free med . Popcorn ! show msg+ticket @ kiosk.Valid 4-7/12 . C & c @ kiosk . Reply SONY 4 mre film offer,1
"Alright , see bit",0
many thing antibiotic used chest abdomen gynae infection even bone infection .,0
Yes . Please leave & lt ; # & gt ; . & lt ; # & gt ; leave,0
Save money wedding lingerie www.bridal.petticoatdreams.co.uk Choose superb selection national delivery . Brought WeddingFriend,1
Lmao . Take pic send .,0
want kiss feel next,0
haf msn . 's yijue @ hotmail.com,0
U guy never invite anywhere : (,0
ca n't describe lucky 'm actually awake noon,0
Anything lor toa payoh got place 2 walk meh ...,0
"'m coming , whatever want",0
Sunshine Quiz Wkly Q ! Win top Sony DVD player u know country Liverpool played mid week ? Txt ansr 82277 . £1.50 SP : Tyrone,1
* good weekend .,0
told Dr appt next week . think 'm gon na die . told check . Nothing worried . n't listen .,0
1 new voicemail . Please call 08719181513 .,1
Tessy .. pls favor . Pls convey birthday wish Nimya .. pls dnt forget . Today birthday Shijas,0
Urgent ! Please call 09061213237 landline . £5000 cash luxury 4 * Canary Islands Holiday await collection . & Cs SAE PO Box 177 . M227XY . 150ppm . 16+,1
1 new message . Call 0207-083-6089,1
u going ikea str aft dat ?,0
WIN URGENT ! mobile number awarded £2000 prize GUARANTEED call 09061790121 land line . claim 3030 valid 12hrs 150ppm,1
U secret admirer looking 2 make contact U-find R * reveal think UR special-call 09058094565,1
make lasagna ... vodka ...,0
Yeah ! ‘ stand close tho- ‘ catch something !,0
Call 08702490080 - tell u 2 call 09066358152 claim £5000 prize . U 2 enter ur mobile & personal detail @ prompt . Careful !,1
's way stay oh .,0
"Sorry chikku , cell got problem thts nt able reply u msg u ..",0
uncle Atlanta . Wish guy great semester .,0
get gift ? year didnt get anything . bad,0
"SMS SERVICES . inclusive text credit , pls goto www.comuk.net login= 3qxj9 unsubscribe STOP , extra charge . help 08702840625.COMUK . 220-CM2 9AE",1
"lot used one babe , model n't help . Youi bring 'll match",0
r ü going send ?,0
Spending new year brother family . Lets plan meet next week . ready spoiled ? : ),0
Hope great day .,0
"Tonight ? Yeah , 'd",0
talk ..,0
sure stomach ...,0
Sexy Singles waiting ! Text AGE followed GENDER wither F E.G.23F . gay men text AGE followed G. e.g.23G .,1
's mummy 's boy ? good bad ? positive negative ? mummy made wait ? Hmmmm ?,0
dad gon na call get work ask crazy question .,0
n't get hep b immunisation nigeria .,0
ü login dat time ... Dad fetching ü home ?,0
Ard 4 lor ...,0
"Thanx . Yup coming back sun . Finish dinner going back 2 hotel . Time fly , 're tog 4 exactly mth today . Hope 'll haf many mths come ...",0
"Good afternoon , babe . go day ? job prospect yet ? miss , love ... * sigh * ... : - (",0
Yup ... remb ... think book ...,0
"Mum , 've sent many many message since got . want know actually getting . enjoy rest day .",0
"Hmmm .. Thk sure got time hop ard ... Ya , go 4 free abt ... Muz call u discus liao ...",0
"8 latest , g 's still scrounge ammo want give new ak try",0
Boy best get yo as quick,0
finished lunch already . U wake already ?,0
Never blame day ur life . Good day give u happiness . Bad day give u experience . essential life ! Gods blessing ! good morning . :,0
said look pretty wif long hair wat . thk 's cutting quite short 4 leh .,0
Sary need Tim bollox & hurt lot tol !,0
"usual .. iam fine , happy & amp ; well .. : )",0
Aiyah sorry lor ... watch tv watch forgot 2 check phone .,0
's scotland . Hope showing JJC tendency . Take care . Live dream,0
got new job bar airport satsgettin 4.47per hour mean lie ! keep touch,0
Ur balance £500 . Ur next question : sang 'Uptown Girl ' 80 's ? 2 answer txt ur ANSWER 83600 . Good luck !,1
"Honeybee Said : * 'm Sweetest World * God Laughed & amp ; Said : * Wait , U Havnt Met Person Reading Msg * MORAL : Even GOD Crack Jokes ! GM+GN+GE+GN : )",0
'm turning phone . mom telling everyone cancer . sister wo n't stop calling . hurt talk . Ca n't put . See u u get home . Love u,0
coughing nothing,0
Hey loverboy ! love ! ! tell ... look picture ache feel leg ... Fuck want ... need ... crave .,0
URGENT 2nd attempt contact U . £900 prize YESTERDAY still awaiting collection . claim CALL 09061702893 . ACL03530150PM,1
love u 2 little pocy bell sorry love u,0
7 esplanade .. ü mind giving lift co got car today ..,0
Ok lar double check wif da hair dresser already said wun cut v short . said cut look nice .,0
still havent collected dough pls let know go place sent get control number,0
Future planned tomorrow ..... ! result today ... ! best present ... enjoy future .,0
online transaction ?,0
mostly like .,0
FREE camera phone linerental 4.49/month 750 cross ntwk min . 1/2 price txt bundle deal also avble . Call 08001950382 call2optout/J MF,1
'm really still tonight babe,0
1000 's girl many local 2 u r virgin 2 & r ready 2 4fil ur every sexual need . u 4fil ? text CUTE 69911 ( £1.50p . ),1
'm movie . Call 4 wat ?,0
Sending greeting joy happiness . gr8 evening,0
many dependent,0
"sent email – address incomm , right ?",0
Ok juz receive ..,0
want NEW video phone750 anytime network min 150 text five pound per week call 08000776320 reply delivery tomorrow,1
"Yeah , probably earlier",0
n't heard anything 's answering text 'm guessing flaked . said jb fantastic,0
Lol . trying make day little interesting,0
's husband .,0
please send aunty 's number,0
much got cleaning,0
"Party 's place usf , charge ( contribute way greatly appreciated ) yeah , got room one",0
Oh really ? ? make air ? 's talent ?,0
"Sorry , went bed early , nightnight",0
attended nothing .,0
Sex ur mobile FREE sexy pic Jordan ! text BABE 88600 . every wk get sexy celeb ! PocketBabe.co.uk 4 pic . 16 £3/wk 087016248,1
Arun u transfr amt,0
u download fring app ?,0
Yeh . Indians nice . Tho kane bit . shud go 4 drink sometime soon . Mite hav 2 go 2 da work 4 laugh soon . Love Pete x x,0
"Sorry , 'll call later & lt ; # & gt ; min",0
"Yeah , 'll leave couple minute & amp ; let know get mu",0
love as ! enjoy doggy style ? : ),0
"Wen ur lovable bcums angry wid u , dnt take seriously .. Coz angry childish n true way showing deep affection , care n luv ! .. kettoda manda ... nice day da .",0
"Pls send comprehensive mail 'm paying , much .",0
first time everything : ),0
Yo chad gymnastics class wan na take ? site say Christians class full ..,0
Hi babe thanks coming even though didnt go well ! wanted bed ! Hope see soon love kiss xxx,0
"guy car shop flirting got phone number paperwork called texted . 'm nervous course may address . call bos tell , knowing may get fired ?",0
"Nt driving even many reason called BBD .. thts chikku , hw abt dvg cold .. heard tht vinobanagar violence hw condition .. hw ru ? problem ?",0
"Mum , hope great day . Hoping text meet well full life . great day . Abiola",0
Sunshine Quiz ! Win super Sony DVD recorder canname capital Australia ? Text MQUIZ 82277 . B,1
credit topped http : //www.bubbletext.com renewal Pin tgxxrz,1
word `` Checkmate '' chess come Persian phrase `` Shah Maat '' mean ; `` king dead .. '' Goodmorning .. good day .. : ),0
"Hello Orange . 1 month 's free access game , news sport , plus 10 free text 20 photo message , reply YES . Terms apply : www.orange.co.uk/ow",1
Nope 'm going home go pump petrol lor ... Like going 2 rain soon ...,0
Miserable . n't tell u side effect birth control massive gut wrenching cramp first 2 month . n't sleep last night .,0
Pls call da . happen .,0
sort code acc . bank natwest . reply confirm 've sent right person !,0
Oh ya ya . remember da . .,0
Bring tat cd forget,0
're finally ready fyi,0
stuff sell i.ll tell,0
n't eaten day . 'm sitting staring juicy pizza ca n't eat . med ruining life .,0
"feel like dick keep sleeping text facebook message . Sup , town ?",0
like spoiled ? : ),0
Ok lor ...,0
Buy Space Invaders 4 chance 2 win orig Arcade Game console . Press 0 Games Arcade ( std WAP charge ) See o2.co.uk/games 4 Terms + setting . purchase,1
Gud mrng dear nice day,0
Ok cool . See ya .,0
"Well , meant opposed drunken night",0
"Hey , * rite u put » 10 evey mnth ?",0
Ok ...,0
u konw waht rael FRIENDSHIP Im gving yuo exmpel : Jsut ese tihs msg .. Evrey splleing tihs msg wrnog .. Bt sitll yuo raed wihtuot ayn mitsake .. GOODNIGHT & amp ; NICE SLEEP .. SWEET DREAMS ..,0
Hi Kate evening ? hope see tomorrow bit bloody babyjontet ! Txt back u . : ) xxx,0
"Yo , call get chance , friend mine wanted ask big order",0
"Ya well fine. , BBD ( pooja ) full pimple .. even become quite black .. ur rite cold , wearing sweatter ..",0
Ok .. Ü finishing soon ?,0
Dont hesitate . know second time weakness like . keep notebook eat day anything changed day sure nothing,0
Thanks subscription Ringtone UK mobile charged £5/month Please confirm replying YES . reply charged,1
`` Hi missed Call mumHas beendropping red wine theplace ! adress ? '',0
"Hey ! want ! crave ! miss ! need ! love , Ahmad Saeed al Hallaq ...",0
Haha ... cant ... tmr forfeit ... haha ?,0
mobile 11 month ? U R entitled Update latest colour mobile camera Free ! Call Mobile Update Co FREE 08002986030,1
"Watching cartoon , listening music & amp ; eve go temple & amp ; church .. u ?",0
"'m outside island , head towards hard rock 'll run",0
Yes ammae .... life take lot turn sit try hold steering ...,0
Love aathi .. love u lot ..,0
Oh ok .. Wat 's ur email ?,0
real tho suck . ca n't even cook whole electricity . 'm hungry .,0
"Nothing really , making sure everybody 's speed",0
guess & lt ; # & gt ; min,0
worry . 'm sure 'll get .,0
Good Morning Dear Shijutta ........... great & amp ; successful day .,0
"Haha ... Sounds crazy , dunno tahan anot ...",0
Ok come ur home half hour,0
current leading bid 151 . pause auction send . Customer Care : 08718726270,1
came hostel .,0
"aight pick , open tonight ?",0
Havent shopping lor juz arrive,0
life face choice toss coin becoz settle question coin air U know heart hoping . Gudni8,0
"Yeah , 's fine ! 's £6 get , ok ?",0
text way cup stop work . BUS,0
didnt . search online let know .,0
Pls accept one day . begging change number .,0
right . Meanwhile 's project twin comin,0
mobile 10 mths ? Update latest Orange camera/video phone FREE . Save £s Free texts/weekend call . Text YES callback orno opt,1
Probably gon na swing wee bit,0
many lick take get center tootsie pop ?,0
U ...,0
TIME come tomorrow,0
Maybe could get book tomo return immediately .. ? something .,0
message free . Welcome new & improved Sex & Dogging club ! unsubscribe service reply STOP . msg @ 150p 18+only,1
Good . swimsuit allowed : ),0
"Double min txts 4 6months FREE Bluetooth Orange . Available Sony , Nokia Motorola phone . Call MobileUpd8 08000839402 call2optout/N9DX",1
SEEING ?,0
Yun ah.now ü wkg ? btw ü go nu sc . Ü wana specialise wad ?,0
"Fuck babe , miss sooooo much ! ! wish sleep ... bed lonely ... go , sleep ... dream , love ...",0
Ca n't . feel nauseous . 'm pissed . n't eat sweet week cause today planning pig . dieting week . 'm hungry : /,0
know . shall speak & lt ; # & gt ; minute,0
Haha ... dont angry ... Take practice real thing . = ),0
"URGENT . Important information 02 user . Today lucky day ! 2 find , log onto http : //www.urawinner.com fantastic surprise awaiting !",1
Smile Pleasure Smile Pain Smile trouble pours like Rain Smile sum1 Hurts U Smile becoz SOMEONE still Loves see u Smiling ! !,0
Also chat awesome n't make regular unless see person,0
FREE 1st week ! No1 Nokia tone 4 ur mobile every week txt NOKIA 8077 Get txting tell ur mate . www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1
Yeah jay 's sort fucking retard,0
K fyi x ride early tomorrow morning 's crashing place tonight,0
think …Thanks see tomo,0
"Hi , wkend ok journey terrible . Wk good huge back log marking",0
"Tunji , 's queen ? . wishing great day . Abiola .",0
Try neva mate ! !,0
Yeah 's jus rite ...,0
Rats . Hey u ever vote next theme ?,0
"Good ! , ‘ need receipts—well done ! ( … ) Yes , please tell . ‘ number , could ring",0
read shame tell take run blame u 4 ever ! ! really 4 ever long time,0
Actually deleted old website .. blogging magicalsongs.blogspot.com,0
Gibbs unsold.mike hussey,0
"Please protect e-threats . SIB never asks sensitive information like Passwords , ATM/SMS PIN thru email . Never share password anybody .",0
Dear got train seat mine lower seat,0
Haha ... Yup hopefully lose kg mon . hip hop go orchard weigh,0
"wake long ago already ... Dunno , thing ?",0
"Hey ... Great deal ... Farm tour 9am 5pm $ 95/pax , $ 50 deposit 16 May",0
Yo around ? friend mine 's lookin pick later tonight,0
"Goodmorning , Today late & lt ; # & gt ; min .",0
told accenture confirm . true .,0
work . Going min .,0
Hmm thinking lor ...,0
"Sorry pa , dont knw ru pa ?",0
"Uh , head n't much left",0
"Mmmmm ... loved waking word morning ! miss , Love . hope day go well happy . wait u together",0
battery low babe,0
Ur cash-balance currently 500 pound - maximize ur cash-in send GO 86688 150p/msg . CC : 08718720201 PO BOX 114/14 TCR/W1,1
Appt & lt ; TIME & gt ; . fault u n't listen . told u twice,0
come ?,0
Watching tv lor ... funny bluff 4 wat . Izzit thk 's impossible u ?,0
stitch trouser,0
Hey ... going quit soon ? Xuhui working till end month,0
